production_family,wk,fecha,fa_pn,pn_componente,wo,quantity,cod_defecto,causa,linea,turno
Opus,Week 02,1/7/2020,87000,11279,2046655.0,3,PKG119,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 02,1/7/2020,87000,11279,2046655.0,28,PKG124,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 02,1/7/2020,87000,11279,2046655.0,12,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 02,1/7/2020,87000,10113,2046657.0,1,DE1850,C1-Error del Operador,Line 6 (Evac),T 2
Opus,Week 02,1/7/2020,87000,11279,2046655.0,4,,C4-Pruebas de Calidad (No requiere cÃ³digo de defecto),Line 6 (Evac),T 2
Opus,Week 02,1/7/2020,87000,9570,2046655.0,4,,C4-Pruebas de Calidad (No requiere cÃ³digo de defecto),Line 6 (Evac),T 2
Opus,Week 02,1/7/2020,87000,9782,2046656.0,19,DE4016,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 02,1/7/2020,87000,7335,2046656.0,19,DE4016,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 02,1/7/2020,87000,7334,2046656.0,38,DE4016,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 02,1/7/2020,87000,26883,2046656.0,19,DE4016,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 02,1/7/2020,87000,30490,2046656.0,19,DE4016,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 02,1/7/2020,87000,11503,2046656.0,19,DE4016,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 02,1/7/2020,87000,11294,2046656.0,57,DE4016,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 02,1/7/2020,87000,10113,2046655.0,31,DE4016,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 02,1/7/2020,87000,12573,2046655.0,31,DE4016,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 02,1/7/2020,87000,12156,2046655.0,3,DE3707,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 02,1/7/2020,40927,23441,2047199.0,80,dw5212,C2-Problemas de Suplidor ,SA,T 1
Opus,Week 02,1/7/2020,40927,40582,2047199.0,20,,C11 - Material afectado por otro componente (no requiere cÃ³digo),SA,T 1
Opus,Week 02,1/7/2020,40927,40582,2047199.0,42,,C20-Devoluciones,SA,T 1
Opus,Week 02,1/7/2020,42550,4496,2047239.0,16,DW3903,C7-Proceso,SA,T 1
Opus,Week 02,1/7/2020,42550,48389,2047239.0,7,,C11 - Material afectado por otro componente (no requiere cÃ³digo),SA,T 1
Opus,Week 02,1/7/2020,93846,42003,2047232.0,9,DW1804,C1-Error del Operador,Returns,T 1
Opus,Week 02,1/7/2020,37067,4496,2047168.0,12,DW3302,C7-Proceso,SA,T 1
Opus,Week 02,1/7/2020,37067,4496,2047168.0,5,DW4035,C7-Proceso,SA,T 1
Opus,Week 02,1/7/2020,42550,40927,2047240.0,56,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Ambient,T 1
Opus,Week 02,1/7/2020,42550,48389,2047240.0,28,DW107,C7-Proceso,Ambient,T 1
Opus,Week 02,1/7/2020,87015,11781,2046667.0,1,DW04,C7-Proceso,Line 7 (Reflex),T 2
Opus,Week 02,1/7/2020,87015,9782,2046667.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 2
Opus,Week 02,1/7/2020,87015,14599,2046667.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 2
Opus,Week 02,1/7/2020,87015,14598,2046667.0,2,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 2
Opus,Week 02,1/7/2020,87015,14147,2046667.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 2
Opus,Week 02,1/7/2020,87015,35422,2046667.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 2
Opus,Week 02,1/7/2020,87015,26883,2046667.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 2
Opus,Week 02,1/7/2020,87015,11503,2046667.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 2
Opus,Week 02,1/7/2020,87015,30490,2046667.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 2
Opus,Week 02,1/7/2020,12197,12573,2046664.0,22,DW4016,C7-Proceso,Line 7 (Reflex),T 2
Opus,Week 02,1/7/2020,12197,10113,2046664.0,22,DW4016,C7-Proceso,Line 7 (Reflex),T 2
Opus,Week 02,1/7/2020,12197,11279,2046664.0,4,,C4-Pruebas de Calidad (No requiere cÃ³digo de defecto),Line 7 (Reflex),T 2
Opus,Week 02,1/7/2020,12197,9570,2046664.0,4,,C4-Pruebas de Calidad (No requiere cÃ³digo de defecto),Line 7 (Reflex),T 2
Opus,Week 02,1/7/2020,12197,11279,2046664.0,15,PKG124,C7-Proceso,Line 7 (Reflex),T 2
Opus,Week 02,1/7/2020,12197,9570,2046664.0,15,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 2
Opus,Week 02,1/7/2020,39388,9494,2047001.0,1,DW2901,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,23780,2047001.0,15,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,9570,2047001.0,4,,C17- Pruebas de calidad,Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,9570,2047001.0,11,PKG116,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,23780,2047001.0,15,PKG119,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,9570,2047001.0,15,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,37584,2047003.0,4,DW1400,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,37584,2047003.0,12,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,24907,2047003.0,1,DW4903,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,24907,2047003.0,9,DW4904,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,24907,2047003.0,6,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,41454,2047003.0,10,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,37569,2047003.0,13,dw200,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,37569,2047003.0,1,DW3906,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,37569,2047003.0,1,dw4503,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,37569,2047003.0,34,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,42403,2047003.0,4,dw701,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,42403,2047003.0,1,dw4504,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,42403,2047003.0,44,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,31568,2047003.0,16,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,10326,2047003.0,9,dw400,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,10326,2047003.0,1,DW800,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,10326,2047003.0,3,DW801,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,10326,2047003.0,1,DW4500,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,10326,2047003.0,182,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,11294,2047003.0,1,DW301,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,11294,2047003.0,131,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,37572,2047003.0,14,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 02,1/7/2020,39388,37572,2047003.0,1,DW4023,C1-Error del Operador,Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,41454,2047003.0,1,DW4023,C1-Error del Operador,Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,37569,2047003.0,1,DW4023,C1-Error del Operador,Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,42403,2047003.0,1,DW4023,C1-Error del Operador,Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,10326,2047003.0,4,DW4023,C1-Error del Operador,Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,11294,2047003.0,4,DW4023,C1-Error del Operador,Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,31568,2047003.0,1,DW4023,C1-Error del Operador,Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,24907,2047003.0,1,DW4023,C1-Error del Operador,Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,37584,2047003.0,1,DW4023,C1-Error del Operador,Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,37584,2047003.0,2,DW1400,C7-Proceso,Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,37584,2047003.0,1,DW1414,C7-Proceso,Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,37584,2047003.0,5,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,37572,2047003.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,41454,2047003.0,6,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,37569,2047003.0,2,DW200,C7-Proceso,Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,37569,2047003.0,5,DW3906,C7-Proceso,Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,37569,2047003.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,42403,2047003.0,10,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,10326,2047003.0,40,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,11294,2047003.0,32,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,24907,2047003.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,39388,31568,2047003.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 1
Opus,Week 02,1/7/2020,88000,88032,2046852.0,6,PKG119,C1-Error del Operador,Line 3 (Pilot),T 2
Opus,Week 02,1/7/2020,88000,64102,2046852.0,6,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 3 (Pilot),T 2
Opus,Week 02,1/7/2020,88000,88032,2046852.0,8,,C17- Pruebas de calidad,Line 3 (Pilot),T 2
Opus,Week 02,1/7/2020,88000,64102,2046852.0,8,,C17- Pruebas de calidad,Line 3 (Pilot),T 2
Opus,Week 02,1/7/2020,88000,88032,2046852.0,8,PKG119,C1-Error del Operador,Line 3 (Pilot),T 1
Opus,Week 02,1/7/2020,88000,64102,2046852.0,8,DW3301,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 3 (Pilot),T 1
Opus,Week 02,1/7/2020,88000,88032,2046852.0,8,,C17- Pruebas de calidad,Line 3 (Pilot),T 1
Opus,Week 02,1/7/2020,88000,64102,2046852.0,8,,C17- Pruebas de calidad,Line 3 (Pilot),T 1
Opus,Week 02,1/7/2020,88000,89012,2046842.0,3,DW5551,C7-Proceso,Linea9,T 2
Opus,Week 02,1/7/2020,88000,89012,2046842.0,12,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Linea9,T 2
Opus,Week 02,1/7/2020,88000,45907,2046842.0,15,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Linea9,T 2
Opus,Week 02,1/7/2020,88000,84757,2046842.0,4,DW5554,C7-Proceso,Linea9,T 2
Opus,Week 02,1/7/2020,88000,84757,2046842.0,11,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Linea9,T 2
Opus,Week 02,1/7/2020,88000,88023,2046842.0,15,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Linea9,T 2
Opus,Week 02,1/7/2020,88000,88009,2046842.0,2,DW5623,C7-Proceso,Linea9,T 2
Opus,Week 02,1/7/2020,88000,88009,2046842.0,13,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Linea9,T 2
Opus,Week 02,1/7/2020,88000,88001,2046842.0,3,DW210,C7-Proceso,Linea9,T 2
Opus,Week 02,1/7/2020,88000,88001,2046842.0,12,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Linea9,T 2
Opus,Week 02,1/7/2020,88000,88002,2046842.0,3,DW5622,,Linea9,T 2
Opus,Week 02,1/7/2020,88000,88002,2046842.0,12,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Linea9,T 2
Opus,Week 02,1/7/2020,88000,88006,2046842.0,15,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Linea9,T 2
Opus,Week 02,1/7/2020,88000,88003,2046842.0,15,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Linea9,T 2
Opus,Week 02,1/7/2020,88000,88011,2046842.0,15,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Linea9,T 2
Opus,Week 02,1/7/2020,88000,88005,2046842.0,15,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Linea9,T 2
Opus,Week 02,1/7/2020,88000,88014,2046842.0,15,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Linea9,T 2
Opus,Week 02,1/7/2020,86000,65121,2048590.0,1,PKG111,C7-Proceso,Linea9,T 2
Opus,Week 02,1/7/2020,86000,65121,2048590.0,6,PKG124,C7-Proceso,Linea9,T 2
Opus,Week 02,1/7/2020,86000,64102,2048590.0,7,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Linea9,T 2
Opus,Week 02,1/7/2020,86000,65121,2048590.0,8,,C17- Pruebas de calidad,Linea9,T 2
Opus,Week 02,1/7/2020,86000,64102,2048590.0,8,,C17- Pruebas de calidad,Linea9,T 2
Opus,Week 02,1/7/2020,57894,22746,2046953.0,1,SM3904,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,57894,22746,2046953.0,5,SM3906,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,57894,22746,2046953.0,9,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,57894,14651,2046953.0,1,SM701,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,57894,14651,2046953.0,14,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,57894,10326,2046953.0,60,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,57894,11294,2046953.0,60,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,57894,24907,2046953.0,3,SM4904,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,57894,22746,2046953.0,2,SM4030,C1-Error del Operador,Line 4,T 2
Opus,Week 02,1/7/2020,57894,22746,2046953.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,14651,2046953.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,10326,2046953.0,1,SM400,C1-Error del Operador,Line 4,T 2
Opus,Week 02,1/7/2020,57894,10326,2046953.0,11,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,11294,2046953.0,12,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,24907,2046953.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,4935,2046953.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,11301,2046953.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,11300,2046953.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,4935,2046953.0,2,SM1414,C1-Error del Operador,Line 4,T 2
Opus,Week 02,1/7/2020,57894,4935,2046953.0,19,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,24907,2046953.0,20,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,11301,2046953.0,4,SM4003,C1-Error del Operador,Line 4,T 2
Opus,Week 02,1/7/2020,57894,11301,2046953.0,17,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,11300,2046953.0,21,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,37067,2046953.0,1,SM12,C1-Error del Operador,Line 4,T 2
Opus,Week 02,1/7/2020,57894,37067,2046953.0,1,SM4006,C1-Error del Operador,Line 4,T 2
Opus,Week 02,1/7/2020,57894,22746,,4,SM3906,C1-Error del Operador,Line 4,T 2
Opus,Week 02,1/7/2020,57894,22746,,3,SM3904,C1-Error del Operador,Line 4,T 2
Opus,Week 02,1/7/2020,57894,22746,,14,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,14651,,6,SM701,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,14651,,15,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,10326,,84,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,11294,,84,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,24907,,1,SM4904,,Line 4,T 2
Opus,Week 02,1/7/2020,57894,37067,2046953.0,20,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,57894,12583,2046953.0,1,SM3009,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,57894,37067,2046953.0,1,SM3300,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,57894,12583,2046953.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,57894,24907,2046953.0,12,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,57894,4935,2046953.0,15,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,57894,11301,2046953.0,1,SM1104,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,57894,11301,2046953.0,1,SM1414,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,57894,11301,2046953.0,13,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,57894,11300,2046953.0,15,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,57894,37067,2046953.0,1,SM4006,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,57894,37067,2046953.0,13,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,24984,23780,2046944.0,2,PKG111,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,24984,23780,2046944.0,4,PKG119,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,24984,9570,2046944.0,6,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,24984,23780,2046944.0,4,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,24984,9570,2046944.0,4,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,24984,10113,2046944.0,2,SM2409,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,24984,10137,2046944.0,1,SM2712,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,24984,23780,2046944.0,3,PKG101,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,24984,23780,2046944.0,3,PKG119,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,24984,23780,2046944.0,3,PKG124,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,24984,9570,2046944.0,9,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,24984,9570,2046944.0,1,PKG115,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,24984,23780,2046944.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,24984,23780,2046944.0,4,,C17- Pruebas de calidad,Line 4,T 1
Opus,Week 02,1/7/2020,24984,9570,2046944.0,4,,C17- Pruebas de calidad,Line 4,T 2
Opus,Week 02,1/7/2020,24984,9570,2046945.0,3,PKG113,C1-Error del Operador,Line 4,T 2
Opus,Week 02,1/7/2020,24984,23780,2046945.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 2
Opus,Week 02,1/7/2020,24984,23780,2046945.0,4,,C17- Pruebas de calidad,Line 4,T 2
Opus,Week 02,1/7/2020,24984,9570,2046945.0,4,,C17- Pruebas de calidad,Line 4,T 2
Opus,Week 02,1/7/2020,24984,9570,2046944.0,3,PKG113,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,24984,9570,2046944.0,12,PKG115,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,24984,23780,2046944.0,15,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,24984,23780,2046944.0,4,,C17- Pruebas de calidad,Line 4,T 1
Opus,Week 02,1/7/2020,24984,9570,2046944.0,4,,C17- Pruebas de calidad,Line 4,T 1
Opus,Week 02,1/7/2020,24984,23780,2046945.0,29,PKG101,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,24984,23780,2046945.0,1,PKG106,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,24984,23780,2046945.0,2,PKG110,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,24984,23780,2046945.0,7,PKG119,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,24984,23780,2046945.0,4,PKG124,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,24984,9570,2046945.0,43,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,24984,23780,2046945.0,18,,C5-Pruebas de IngenierÃ­a (No requiere cÃ³digo de defecto),Line 4,T 1
Opus,Week 02,1/7/2020,24984,9570,2046945.0,18,,C5-Pruebas de IngenierÃ­a (No requiere cÃ³digo de defecto),Line 4,T 1
Opus,Week 02,1/7/2020,62057,11300,2047025.0,29,SM506,C1-Error del Operador,Line 4,T 2
Opus,Week 02,1/7/2020,62057,22746,2047025.0,1,SM3904,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,62057,22746,2047025.0,3,SM3906,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,62057,22746,2047025.0,4,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,62057,14651,2047025.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,62057,10326,2047025.0,32,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,62057,11294,2047025.0,32,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,62057,24907,2047025.0,4,SM4904,C1-Error del Operador,Line 4,T 1
Opus,Week 02,1/7/2020,62057,24907,2047025.0,4,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,62057,4935,2047025.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,62057,11301,2047025.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,62057,11300,2047025.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
Opus,Week 02,1/7/2020,62057,37067,2047025.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 4,T 1
